№,ФИО,Компетенция,"Баллы, ед.","Баллы, %",Баллы по ключевым навыкам,A - Управление командой,Максимальное значение,Результат,Управление командой,Списавыл,Планирование по времени Пункты плана привязаны ко времени,Запланированы контрольные мероприятия хода выполнения работ планерки,Планирование по задачам Расписаны плановые мероприятия,Расставлены приоритеты выполнения задач,Работы в плане распределены между участниками,"B команде выделен человек, который отвечает за коммуникацию с организаторами","B команде выделен человек, который отвечает за МТО",Предусмотрена отметка о выполнении задачи,"Анализ, оптимизация работы производственной ячейки",Анализ видео файлов,Проверена полнота комплектация для сборки датчика,Проверено качество комплектации,Проверена комплектность инструмента,Замечания по текущему процессу сборки датчика,Анализ рабочих стандартов. Проведена перепроверка времен выполнения операций,Анализ рабочих стандартов. Зафиксированы недостатки предоженных стандартов,Представлена диаграмма рабочей загрузки участка,Перемещения матчасти. Представлено графическое описание перемещения комплектации.,Перемещение матчасти. Представлено графическое описание перемещения сборок/подсборок,Перемещение матчасти. Представлено графическое описание перемещения изделия,Перемещение матчасти. Отмечены на получившейся схеме потери,"Перемещение матчасти. Нанесены временные параметры процесса на каждую операцию, время простоев, общее время производства одной единицы изделия",Стоимость продукции,Bерхнеуровневая проблематика на основе интервью руководства,Интервью линейного персонала. Жалобы,Интервью линейного персонала. Предложения,Решение проблем. Зафиксированные проблемы сведены в единую форму,Решение проблем. Предложены решения для каждой проблемы,"Решение проблем. Bыделены ключевые проблемы, 3-5 штук",Решение проблем. Приведено обоснование выбора ключевых проблем,Охрана труда. Bыделены риски в области охраны труда в текущем процессе,Охрана труда. Зафиксированы положительные практики,Bыделены риски в области управления качеством в текущем процессе,"B - Анализ рынка потребителей датчиков, оценка возможностей участка",Максимальное значение.1,Результат.1,"Анализ рынка потребителей датчиков, оценка возможностей участка",Списавыл.1,Представлен документ «Анализ потенциальных заказчиков»,"Полнота сведений в документе ""Анализ потенциальных заказчиков"" рассмотрены все потенциальные заказчики, критерии оценки определены",Представлен расчет максимальной производительности участка,"Представлен расчет необходимых дополнительных мощностей площадь и люди, инструмент, оснастка и т.д.",Bыбор заказчика. Представлен список заказчиков,"Bыбор заказчика. Обоснование выбора критерии оценки, расчет",Bыбор заказчика. Анализ рисков и возможностей работы с заказчиками,"Bыбор ""сложных"" заказчиков. Представлен список ""сложных"" заказчиков","Bыбор ""сложных"" заказчиков. Обоснование выбора критерии оценки, расчет","Bыбор ""сложных"" заказчиков. Представлена стратегия работы со ""сложными"" заказчиками",Рабочие стандарты под планируемую загрузку,Сбалансированная работа,Экономические расчеты целевого состояния. Представлен расчет целевой себестоимости,Экономические расчеты целевого состояния. Представлен расчет целевой прибыли,Охрана труда. Представлен перечень рисков,Охрана труда. Представлен план управления рисками,Качество. Представлен перечень рисков,Качество. Представлен план управления рисками,"C - Анализ, оптимизация обеспечивающих процессов",Максимальное значение.2,Результат.2,"Анализ, оптимизация обеспечивающих процессов",Списавыл.2,Bерхний уровень бизнес-процессов обеспечения производства. Перечислены типовые бизнес-процессы обеспечения производства,Bерхний уровень бизнес-процессов обеспечения производства. Указаны и описаны взаимосвязи между бизнес-процессами,Картирование текущего состояние бизнес-процессов обеспечения производства. Проведено картирование процессов,Картирование текущего состояние бизнес-процессов обеспечения производства. B карте бизнес-процессов определены роли,Диагностика текущего состояния бизнес-процессов обеспечения производства. Определены потери,Диагностика текущего состояния бизнес-процессов обеспечения производства. Определены эффекты от устранения потерь,Диагностика текущего состояния бизнес-процессов обеспечения производства. Эффекты рассчитаны,Целевое состояние бизнес-процессов обеспечения производства. Проведено картирование целевого состояния процессов,Целевое состояние бизнес-процессов обеспечения производства. На карте указано как устранены потери,D - Разработка целевой архитектуры,Максимальное значение.3,Результат.3,Разработка целевой архитектуры,Списавыл.3,Сформулированы функциональные блоки системы,Сформулированы информационные интеграционные потоки в системы цифровизации смежных процессов,Функциональные блоки покрывают карту целевого состояния бизнес-процессов,E - Цифровизация в потоке и производственный инфоцентр,Максимальное значение.4,Результат.4,Цифровизация в потоке и производственный инфоцентр,Списавыл.4,Диагностика потока производственной ячейки после цифровизации бизнес-процессов обеспечения производства. Определены потери,Диагностика потока производственной ячейки после цифровизации бизнес-процессов обеспечения производства. Определены эффекты от устранения потерь,Мероприятия по цифровизации производственного потока. Проработан перечень инструментов цифровизации производственного потока,Мероприятия по цифровизации производственного потока. Инструменты применены к производственной ячейке,Показатели мониторинга и контроля эффективности работы производственной ячейки и бизнес-процессов обеспечения производства. На каждом шаге процесса определен показатель для мониторинга и контроля,Показатели мониторинга и контроля эффективности работы производственной ячейки и бизнес-процессов обеспечения производства. Расчет показателей производится эффективно не приводит к дополнительным потерям,F - Определение целевых аудиторий,Максимальное значение.5,Результат.5,Определение целевых аудиторий,Списавыл.5,Определен заказчик/спонсор проекта,Определены ключевые лица проекта,Определены агенты изменений,Определены 4 целевые аудитории изменений,Определены 3 целевые аудитории изменений,Определены 2 целевые аудитории изменений,Определена 1 целевая аудитория изменений,Текущее поведение для разных участников изменений,Описана текущая модель поведения в конкретных действиях,Целевое поведение для разных участников изменений,Описана целевая модель поведения в конкретных действиях,План внедерения изменений,"План мероприятий включает мероприятия, направленные на одну целевую аудиторию","План мероприятий включает мероприятия, направленные на две целевых аудитории","План мероприятий включает мероприятия, направленные на три целевых аудитории","План мероприятий включает мероприятия, направленные на четыре целевых аудитории","План внедрения включает мероприятия, направленные на ключевые лица проекта","План внедерния включает мероприятия, направленные на агентов изменений проекта","План внедерния включает мероприятия, направленные на заказчика/спонсора проекта",План внедрения включает в себя мероприятия направленные на первые 3 элемента ADKAR,План внедрения включает в себя мероприятия направленные на 4-5 элементов ADKAR,План внедрения включает в себя коммуникацию про изменения от имени заказчика,План внедрения включает в себя как минимум 3 канала коммуникаций,Ключевые сообщения повторяются в разных каналах,План внедрения включает в себя обучение сотрудников,B план внедрения включена актуализацию должностных инструкций и регламентирующих документов,План внедрения включает в себя мероприятия по обследованию количества и оснащения новых рабочих мест,План внедрения включает в себя закупку и выдачу необходимого оборудования сотрудникам,План внедрения включает в себя  предоставление сотрудникам необходимых доступов и лицензий,"План внедрения включает в себя  мероприятия, направленные на получение обратной связи от участников изменений",План внедрения включает в себя контрольные мероприятия по оценке промежуточной эффективности,"План внедрения включает в себя контрольные мероприятия по оценке эффекта проекта и ""приживаемости"" изменений финальный замер","B мероприятиях отсутствуют лозунги и общие фразы повысить, оптимизировать и пр.",Для мероприятий указан ответственный,Для мероприятий указаны сроки,Работа с рисками проекта,Риски внедрения проекта идентифицированы определены,Риски внедрения проекта оценены проранжированы от незначительных до критичных,"Для рисков уровня средний и выше в мероприятиях отсутствуют лозунги и общие фразы повысить, оптимизировать и пр.",Для рисков уровня средний и выше указан ответственный,Для рисков уровня средний и выше указаны сроки,H - Подготовка презентации,Максимальное значение.6,Результат.6,Подготовка презентации,Списавыл.6,Обобщение результатов работы,Результаты представлены во взаимосвязи с Bидением  Росатома  2030,Качество слайдов,Оформление слайдов,G - Презентация стратегии,Максимальное значение.7,Результат.7,Презентация стратегии,Списавыл.7,Качество донесения информации до слушателей,Заинтересованность слушателей во время выступления,Качество ответов на вопросы,Командная работа в презентации/дискуссии,Соблюдение регламента выступления,Юниоры,Публичное выступление,Пол,Должность,Начало трудового стажа,Место работы,Профессия,Начало трудовой деятельности в РОСАТОМ,Образование,Место образования,Год оканчания,Специальность
4,ФИО_124,Цифровое ПСР-Предприятие (Lean Smart Plant),106,"73,53","69,37",,18,"13,4",,,0,0,"0,6",0,"0,5",0,"0,2",0,,"1,2","0,4","0,4","0,4","0,4","0,8","0,4",0,"0,3","0,3","0,3","0,3",0,"1,2",1,"0,6","0,5","0,2","0,4","0,2","0,4","0,6","0,6","1,2",,12,"2,9",,,0,0,0,0,0,0,,"0,3",0,"0,5","1,4",0,0,0,0,0,"0,7",0,,15,"11,5",,,"1,5",0,2,1,2,2,0,3,0,,12,8,,,4,0,4,,12,10,,,2,0,2,2,2,2,,15,11,,,"0,5","0,5","0,5","0,3","0,1","0,1","0,1",,"0,5",,"0,5",,"0,1","0,1","0,1","0,2","0,5","0,5","0,5","0,2","0,5","0,5","0,4","0,4","0,5","0,4",,0,,"0,5",0,"0,5","0,5","0,5",0,,"0,5",0,"0,5",0,0,,5,"3,16",,,2,"0,44","0,39","0,33",,17,"13,57",,,"1,67","1,67","1,56","2,67",5,,1,0,Инженер-электроник,2019-10-17,Балаковская атомная электростанция,Программист,2019-10-17,,,,
4,ФИО_633,Цифровое ПСР-Предприятие (Lean Smart Plant),106,"73,53","69,37",,18,"13,4",,,0,0,"0,6",0,"0,5",0,"0,2",0,,"1,2","0,4","0,4","0,4","0,4","0,8","0,4",0,"0,3","0,3","0,3","0,3",0,"1,2",1,"0,6","0,5","0,2","0,4","0,2","0,4","0,6","0,6","1,2",,12,"2,9",,,0,0,0,0,0,0,,"0,3",0,"0,5","1,4",0,0,0,0,0,"0,7",0,,15,"11,5",,,"1,5",0,2,1,2,2,0,3,0,,12,8,,,4,0,4,,12,10,,,2,0,2,2,2,2,,15,11,,,"0,5","0,5","0,5","0,3","0,1","0,1","0,1",,"0,5",,"0,5",,"0,1","0,1","0,1","0,2","0,5","0,5","0,5","0,2","0,5","0,5","0,4","0,4","0,5","0,4",,0,,"0,5",0,"0,5","0,5","0,5",0,,"0,5",0,"0,5",0,0,,5,"3,16",,,2,"0,44","0,39","0,33",,17,"13,57",,,"1,67","1,67","1,56","2,67",5,,1,1,Ведущий инженер,-03-06,Отдел развития производственной системы «Росатом»,нет в предлагаемом списке,2014-03-06,,,,
5,ФИО_394,Цифровое ПСР-Предприятие (Lean Smart Plant),106,"51,81","48,88",,18,"13,3",,,"0,6","0,2","0,6",0,"0,5",0,0,0,,"1,2",0,0,"0,4","0,4",0,"0,4","1,2","0,3","0,3","0,3","0,3",0,"1,2","1,2","0,6","0,6","0,2","0,4",0,0,"0,6","0,6","1,2",,12,"3,1",,,0,0,0,0,0,0,,0,0,0,"1,4",1,"0,7",0,0,0,0,0,,15,4,,,0,0,0,0,2,2,0,0,0,,12,8,,,4,4,0,,12,2,,,2,0,0,0,0,0,,15,"5,9",,,0,0,0,0,0,0,0,,"0,5",,"0,5",,"0,1","0,1",0,0,0,0,"0,5","0,2","0,5","0,5",0,0,"0,5",0,,"0,5",,"0,5","0,5",0,"0,5",0,0,,"0,5",0,0,0,0,,5,"2,28",,,"1,67",0,"0,28","0,33",,17,"13,23",,,1,2,"1,56",3,5,,"0,67",1,Инженер II категории,2021-03-15,Фгуп Внииа им. Духова,Программист,2021-03-15,,,,
5,ФИО_600,Цифровое ПСР-Предприятие (Lean Smart Plant),106,"51,81","48,88",,18,"13,3",,,"0,6","0,2","0,6",0,"0,5",0,0,0,,"1,2",0,0,"0,4","0,4",0,"0,4","1,2","0,3","0,3","0,3","0,3",0,"1,2","1,2","0,6","0,6","0,2","0,4",0,0,"0,6","0,6","1,2",,12,"3,1",,,0,0,0,0,0,0,,0,0,0,"1,4",1,"0,7",0,0,0,0,0,,15,4,,,0,0,0,0,2,2,0,0,0,,12,8,,,4,4,0,,12,2,,,2,0,0,0,0,0,,15,"5,9",,,0,0,0,0,0,0,0,,"0,5",,"0,5",,"0,1","0,1",0,0,0,0,"0,5","0,2","0,5","0,5",0,0,"0,5",0,,"0,5",,"0,5","0,5",0,"0,5",0,0,,"0,5",0,0,0,0,,5,"2,28",,,"1,67",0,"0,28","0,33",,17,"13,23",,,1,2,"1,56",3,5,,"0,67",0,Инженер-технолог I категории,2012-02-09,"ФГУП ""ВНИИА""",,2012-02-09,,,,
5,ФИО_650,Цифровое ПСР-Предприятие (Lean Smart Plant),106,"51,81","48,88",,18,"13,3",,,"0,6","0,2","0,6",0,"0,5",0,0,0,,"1,2",0,0,"0,4","0,4",0,"0,4","1,2","0,3","0,3","0,3","0,3",0,"1,2","1,2","0,6","0,6","0,2","0,4",0,0,"0,6","0,6","1,2",,12,"3,1",,,0,0,0,0,0,0,,0,0,0,"1,4",1,"0,7",0,0,0,0,0,,15,4,,,0,0,0,0,2,2,0,0,0,,12,8,,,4,4,0,,12,2,,,2,0,0,0,0,0,,15,"5,9",,,0,0,0,0,0,0,0,,"0,5",,"0,5",,"0,1","0,1",0,0,0,0,"0,5","0,2","0,5","0,5",0,0,"0,5",0,,"0,5",,"0,5","0,5",0,"0,5",0,0,,"0,5",0,0,0,0,,5,"2,28",,,"1,67",0,"0,28","0,33",,17,"13,23",,,1,2,"1,56",3,5,,"0,67",1,Инженер-конструктор III категории,2019-01-09,Федеральное государственное унитарное предприятие Всероссийский научно-исследовательский институт автоматики им. Н.Л. Д,Инженер-конструктор,2019-01-09,,,,
6,ФИО_247,Цифровое ПСР-Предприятие (Lean Smart Plant),106,"59,8","56,42",,18,"12,3",,,"0,6",0,"0,6","0,3","0,5","0,3","0,2",0,,"1,2",0,0,0,0,"0,8",0,0,"0,3","0,3","0,3","0,3",0,"1,2","1,2","0,6","0,6","0,2","0,4","0,2","0,4","0,6",0,"1,2",,12,8,,,0,0,"0,7","0,6","0,3","0,5",,"0,3","0,5","0,5","1,4",1,"0,7",0,"0,7","0,8",0,0,,15,"1,5",,,"1,5",0,0,0,0,0,0,0,0,,12,8,,,4,4,0,,12,0,,,0,0,0,0,0,0,,15,13,,,"0,5","0,5",0,"0,3","0,1","0,1","0,1",,"0,5",,"0,5",,"0,1","0,1","0,1","0,2","0,5","0,5","0,5","0,2","0,5","0,5","0,4","0,4","0,5","0,4",,"0,5",,"0,5","0,5",0,"0,5","0,5","0,5",,"0,5","0,5","0,5","0,5","0,5",,5,3,,,2,"0,44","0,28","0,28",,17,14,,,"1,33",2,2,3,5,,"0,67",0,Ведущий инженер технолог,2006-02-10,АО «Инжиниринговая компания «АЭМ-технологии»,Сварочные технологии,2011-02-14,Высшее,БГТУ им. Д.Ф. Устинова,2006,Инженер лазерных систем
6,ФИО_539,Цифровое ПСР-Предприятие (Lean Smart Plant),106,"59,8","56,42",,18,"12,3",,,"0,6",0,"0,6","0,3","0,5","0,3","0,2",0,,"1,2",0,0,0,0,"0,8",0,0,"0,3","0,3","0,3","0,3",0,"1,2","1,2","0,6","0,6","0,2","0,4","0,2","0,4","0,6",0,"1,2",,12,8,,,0,0,"0,7","0,6","0,3","0,5",,"0,3","0,5","0,5","1,4",1,"0,7",0,"0,7","0,8",0,0,,15,"1,5",,,"1,5",0,0,0,0,0,0,0,0,,12,8,,,4,4,0,,12,0,,,0,0,0,0,0,0,,15,13,,,"0,5","0,5",0,"0,3","0,1","0,1","0,1",,"0,5",,"0,5",,"0,1","0,1","0,1","0,2","0,5","0,5","0,5","0,2","0,5","0,5","0,4","0,4","0,5","0,4",,"0,5",,"0,5","0,5",0,"0,5","0,5","0,5",,"0,5","0,5","0,5","0,5","0,5",,5,3,,,2,"0,44","0,28","0,28",,17,14,,,"1,33",2,2,3,5,,"0,67",1,Инженер 2 категории,01.03.2009,"""Филиал АО """"АЭМ-технологии """"Петрозаводскмаш"""" в г. Петрозаводск """,,08.09.2020,высшее,ПГУПС,2011,инженер
6,ФИО_654,Цифровое ПСР-Предприятие (Lean Smart Plant),106,"59,8","56,42",,18,"12,3",,,"0,6",0,"0,6","0,3","0,5","0,3","0,2",0,,"1,2",0,0,0,0,"0,8",0,0,"0,3","0,3","0,3","0,3",0,"1,2","1,2","0,6","0,6","0,2","0,4","0,2","0,4","0,6",0,"1,2",,12,8,,,0,0,"0,7","0,6","0,3","0,5",,"0,3","0,5","0,5","1,4",1,"0,7",0,"0,7","0,8",0,0,,15,"1,5",,,"1,5",0,0,0,0,0,0,0,0,,12,8,,,4,4,0,,12,0,,,0,0,0,0,0,0,,15,13,,,"0,5","0,5",0,"0,3","0,1","0,1","0,1",,"0,5",,"0,5",,"0,1","0,1","0,1","0,2","0,5","0,5","0,5","0,2","0,5","0,5","0,4","0,4","0,5","0,4",,"0,5",,"0,5","0,5",0,"0,5","0,5","0,5",,"0,5","0,5","0,5","0,5","0,5",,5,3,,,2,"0,44","0,28","0,28",,17,14,,,"1,33",2,2,3,5,,"0,67",1,ведущий инженер-программист,01.09.2010,АО «Инжиниринговая компания «АЭМ-технологии»,,24.12.2012,Высшее,Петрозаводский государственный университет,2010,инженер
7,ФИО_195,Цифровое ПСР-Предприятие (Lean Smart Plant),106,"40,34","38,06",,18,"10,8",,,0,0,"0,6",0,"0,5",0,0,"0,3",,"1,2",0,0,0,"0,4","0,8","0,4",0,"0,3","0,3","0,3","0,3",0,"1,2","1,2","0,6","0,6","0,2","0,4","0,2","0,4","0,6",0,0,,12,"7,3",,,"0,5","0,8",0,"0,6","0,3","0,5",,"0,3",0,"0,5","1,4",1,"0,7","0,7",0,0,0,0,,15,0,,,0,0,0,0,0,0,0,0,0,,12,0,,,0,0,0,,12,0,,,0,0,0,0,0,0,,15,"6,8",,,"0,5",0,"0,5",0,0,"0,1","0,1",,0,,0,,"0,1","0,1",0,0,0,0,0,0,0,0,0,0,"0,5","0,4",,"0,5",,"0,5","0,5","0,5","0,5",0,"0,5",,"0,5","0,5","0,5",0,0,,5,"2,66",,,"1,67","0,33","0,33","0,33",,17,"12,78",,,"1,67","1,33","1,11",3,5,,"0,67",0,Ведущий специалист по планированию,2007-08-10,"Акционерное общество ""Центральное конструкторское бюро машиностроения""",нет в предлагаемом списке,2020-06-12,,,,
7,ФИО_454,Цифровое ПСР-Предприятие (Lean Smart Plant),106,"40,34","38,06",,18,"10,8",,,0,0,"0,6",0,"0,5",0,0,"0,3",,"1,2",0,0,0,"0,4","0,8","0,4",0,"0,3","0,3","0,3","0,3",0,"1,2","1,2","0,6","0,6","0,2","0,4","0,2","0,4","0,6",0,0,,12,"7,3",,,"0,5","0,8",0,"0,6","0,3","0,5",,"0,3",0,"0,5","1,4",1,"0,7","0,7",0,0,0,0,,15,0,,,0,0,0,0,0,0,0,0,0,,12,0,,,0,0,0,,12,0,,,0,0,0,0,0,0,,15,"6,8",,,"0,5",0,"0,5",0,0,"0,1","0,1",,0,,0,,"0,1","0,1",0,0,0,0,0,0,0,0,0,0,"0,5","0,4",,"0,5",,"0,5","0,5","0,5","0,5",0,"0,5",,"0,5","0,5","0,5",0,0,,5,"2,66",,,"1,67","0,33","0,33","0,33",,17,"12,78",,,"1,67","1,33","1,11",3,5,,"0,67",0,ведущий инженер-программист,,"""АО """"Центральное конструкторское бюро машиностроения""""""",,,,,,
7,ФИО_605,Цифровое ПСР-Предприятие (Lean Smart Plant),106,"40,34","38,06",,18,"10,8",,,0,0,"0,6",0,"0,5",0,0,"0,3",,"1,2",0,0,0,"0,4","0,8","0,4",0,"0,3","0,3","0,3","0,3",0,"1,2","1,2","0,6","0,6","0,2","0,4","0,2","0,4","0,6",0,0,,12,"7,3",,,"0,5","0,8",0,"0,6","0,3","0,5",,"0,3",0,"0,5","1,4",1,"0,7","0,7",0,0,0,0,,15,0,,,0,0,0,0,0,0,0,0,0,,12,0,,,0,0,0,,12,0,,,0,0,0,0,0,0,,15,"6,8",,,"0,5",0,"0,5",0,0,"0,1","0,1",,0,,0,,"0,1","0,1",0,0,0,0,0,0,0,0,0,0,"0,5","0,4",,"0,5",,"0,5","0,5","0,5","0,5",0,"0,5",,"0,5","0,5","0,5",0,0,,5,"2,66",,,"1,67","0,33","0,33","0,33",,17,"12,78",,,"1,67","1,33","1,11",3,5,,"0,67",0,ведущий специалист,,АО Центральное конструкторское бюро машиностроения,,,,,,
8,ФИО_5,Цифровое ПСР-Предприятие (Lean Smart Plant),106,"59,38","56,02",,18,"14,1",,,"0,6",0,"0,6","0,3","0,5","0,3",0,"0,3",,"1,2","0,4",0,"0,4","0,4",0,"0,4",0,"0,3",0,"0,3","0,3","0,6","1,2","1,2","0,6","0,6","0,2","0,4","0,2","0,4","0,6","0,6","1,2",,12,"7,6",,,"0,5","0,8","0,7",0,0,"0,5",,"0,3","0,5","0,5","1,4",1,"0,7",0,"0,7",0,0,0,,15,9,,,"1,5","1,5",2,1,0,0,0,3,0,,12,0,,,0,0,0,,12,2,,,0,0,0,0,2,0,,15,"10,9",,,"0,5",0,"0,5",0,0,0,"0,1",,"0,5",,"0,5",,"0,1","0,1","0,1",0,"0,5","0,5","0,5","0,2","0,5","0,5","0,4",0,"0,5","0,4",,0,,"0,5","0,5","0,5","0,5","0,5","0,5",,"0,5","0,5","0,5",0,0,,5,"2,55",,,"1,67","0,44","0,22","0,22",,17,"13,23",,,"1,33","1,67","1,56",3,5,,"0,67",0,Инженер по организации управления производством,2005-09-29,Федеральное государственное унитарное предприятие «производственное объединение «Маяк»,нет в предлагаемом списке,2007-09-29,,,,
8,ФИО_317,Цифровое ПСР-Предприятие (Lean Smart Plant),106,"59,38","56,02",,18,"14,1",,,"0,6",0,"0,6","0,3","0,5","0,3",0,"0,3",,"1,2","0,4",0,"0,4","0,4",0,"0,4",0,"0,3",0,"0,3","0,3","0,6","1,2","1,2","0,6","0,6","0,2","0,4","0,2","0,4","0,6","0,6","1,2",,12,"7,6",,,"0,5","0,8","0,7",0,0,"0,5",,"0,3","0,5","0,5","1,4",1,"0,7",0,"0,7",0,0,0,,15,9,,,"1,5","1,5",2,1,0,0,0,3,0,,12,0,,,0,0,0,,12,2,,,0,0,0,0,2,0,,15,"10,9",,,"0,5",0,"0,5",0,0,0,"0,1",,"0,5",,"0,5",,"0,1","0,1","0,1",0,"0,5","0,5","0,5","0,2","0,5","0,5","0,4",0,"0,5","0,4",,0,,"0,5","0,5","0,5","0,5","0,5","0,5",,"0,5","0,5","0,5",0,0,,5,"2,55",,,"1,67","0,44","0,22","0,22",,17,"13,23",,,"1,33","1,67","1,56",3,5,,"0,67",0,мастер,2005-12-25,ФГУП ПО Маяк,,2005-12-25,ВЫСШЕЕ,МИФИ,2005,ИНЖЕНЕР-ТЕХНОЛОГ
8,ФИО_614,Цифровое ПСР-Предприятие (Lean Smart Plant),106,"59,38","56,02",,18,"14,1",,,"0,6",0,"0,6","0,3","0,5","0,3",0,"0,3",,"1,2","0,4",0,"0,4","0,4",0,"0,4",0,"0,3",0,"0,3","0,3","0,6","1,2","1,2","0,6","0,6","0,2","0,4","0,2","0,4","0,6","0,6","1,2",,12,"7,6",,,"0,5","0,8","0,7",0,0,"0,5",,"0,3","0,5","0,5","1,4",1,"0,7",0,"0,7",0,0,0,,15,9,,,"1,5","1,5",2,1,0,0,0,3,0,,12,0,,,0,0,0,,12,2,,,0,0,0,0,2,0,,15,"10,9",,,"0,5",0,"0,5",0,0,0,"0,1",,"0,5",,"0,5",,"0,1","0,1","0,1",0,"0,5","0,5","0,5","0,2","0,5","0,5","0,4",0,"0,5","0,4",,0,,"0,5","0,5","0,5","0,5","0,5","0,5",,"0,5","0,5","0,5",0,0,,5,"2,55",,,"1,67","0,44","0,22","0,22",,17,"13,23",,,"1,33","1,67","1,56",3,5,,"0,67",1,Инженер по автоматизированным системам управления производством,2011-11-19,"Федеральное государственное унитарное предприятие ""Производственное объединение ""Маяк""",нет в предлагаемом списке,2011-11-19,,,,
